2.5065982297787954,1.8547891108017998,7.885682829487591,0.0
1.8499032144353504,2.2579429434078295,16.464900466332942,0.0
3.2086478567836787,1.5726437767384345,9.12020092697395,0.0
2.9154540216051408,1.7310748948665424,6.809547336320425,0.0
3.262109287671129,1.611541550217237,7.258302489693025,0.0
3.110357655812201,1.6546074743333345,7.043705454739349,0.0
1.434037366740207,4.649359743897559,6.3319595354065195,0.0
1.6302141522316052,2.8212984127414225,12.089370277913698,0.0
2.8974768942791402,2.1324225812932296,3.3706845710656443,0.0
1.953442594890667,3.080504757406033,3.628343202320868,0.0
1.8228529483728897,5.241403570486325,2.4011925385762054,0.0
5.203680944815803,1.388677796353921,6.214203894616266,0.0
1.2998428977057395,4.68644632616188,17.958067456700093,54.3764399936127
1.611860126955096,2.860108323039477,12.637664309013985,0.0
1.1781170082602097,6.824386497235721,24.859414388210197,64.21926434807499
4.827384249091245,1.4195509778484152,6.543669045502792,35.29767723316111
4.837939367154476,1.2174274915827634,0.0,21.692715824463836
10.997424531772868,1.283963041828517,5.416950732241946,20.263421248022727
3.1822072133128336,1.6906816016723694,6.974375514569204,25.269858843066704
1.2761137339923916,7.18631082460744,7.589759127404938,30.83970018466886
5.129282358782416,1.4622780179218886,5.753330762969626,21.307313977471047
4.158278509300018,1.6737942826568237,3.823162145646802,0.0
6.729372015948347,1.4707423799399562,4.284848291484542,0.0
2.883772904471054,2.1309737170524814,5.233804245119956,14.679076982741906
2.590111165175731,2.881292417870675,2.4677269809571363,0.0
3.1427797344892983,1.958026219546503,3.663929248262792,0.0
1.1624635124455285,13.23361466254422,7.951331358470988,0.0
16.677987592265545,1.341795302441317,3.2655630724488622,0.0
3.5785677889703287,1.6230245498017883,4.996442839161604,0.0
2.0212547234688163,2.1968622857847366,9.401173910176087,0.0
4.75805310092411,1.4953639269667562,4.654520997764722,0.0
2.7522935779816513,1.6970166602092212,9.542483660130719,0.0
2.459942140324811,2.331785679526887,3.727361745353381,0.0
1.6808646850189486,4.541838706011591,3.352377046888543,0.0
3.0403062916402885,1.6893929241490215,6.833350272724193,0.0
5.750249875062468,1.2251607149987356,12.404824472744425,0.0
2.7081243731193583,2.0052378532619315,4.534606205250597,0.0
3.8858790973223685,1.7510581871190967,4.335348088881159,16.352304412005903
5.4394480027777155,1.3737888622908672,6.289775590921128,0.0
2.5874932175800325,2.798664857132377,2.6007226123116776,0.0
4.68490040893754,1.4841414096634205,5.193663489217934,0.0
9.41407589884312,1.2628153378313374,5.507214651854284,0.0
2.814533484257877,1.6391944216889633,11.688269367072108,0.0
2.9230686456115538,2.079244189543091,3.4985234998114128,0.0
6.139220109571382,1.3776395718831356,5.25082690187431,0.0
3.1281973137122585,1.9057428683839424,3.91869903918699,0.0
3.591306652531143,1.7659324905512837,3.9298143851508116,0.0
4.234602313948605,1.5635353663522678,4.798996062140292,0.0
4.298702318970997,1.5665544910584848,5.192418844192928,23.3122893992796
1.655515687300685,3.723210581132459,4.432593727632892,0.0
2.218844421376536,3.700497727764553,2.302055887839683,0.0
1.692250403409326,3.4114605054633413,3.417160999248057,0.0
1.7212464279152315,3.4263791506813073,4.438373839500822,0.0
3.2560230806699386,1.866048229508901,3.905793518809834,0.0
2.311232984036823,3.180878785155899,2.5714597029019717,0.0
3.116961213376541,2.031219384756058,3.3642231276818224,0.0
1.7604216805675013,10.709999519946233,1.9878643155634361,0.0
3.0938907018051136,1.987317254371302,3.5248717586709963,0.0
2.7117203102317116,2.4067311593738654,2.9898922011655364,0.0
4.662771166993919,1.4675624762665884,5.409237693595455,0.0
1.8917901877128935,2.5615235473560922,6.677476669369167,0.0
2.9116207163102295,1.4913554177114954,8.182476466328747,0.0
4.599271402550092,1.4912885126488828,5.221437187661555,0.0
1.8046709129511678,8.497258948726216,1.9979527618758768,0.0
